elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps
75.400000,-0.490589,0.133658,-0.397795,-0.501513,0.122965,-0.369950,0.334204,0.226351,0.453737,144.978357,876.315418
75.410000,0.363135,0.274667,0.289637,0.371222,0.252694,0.269363,0.332091,0.227745,0.448686,146.226189,876.075720
75.420000,-0.254383,0.018707,0.147113,-0.260049,0.017210,0.136815,0.331088,0.227208,0.448550,145.764277,875.859636
75.430000,0.322360,0.223609,-0.587607,0.329541,0.205720,-0.546475,0.329121,0.228070,0.448285,145.100798,875.667381
75.440000,-0.183905,-0.208248,0.482212,-0.188002,-0.191588,0.448457,0.328570,0.226267,0.450290,146.388057,875.499142
75.450000,0.440210,0.259390,0.381460,0.450019,0.238638,0.354758,0.331507,0.226693,0.447035,146.034526,875.355087
75.460000,0.156014,-0.376187,-0.558019,0.159491,-0.346092,-0.518957,0.331864,0.229310,0.443546,145.583375,875.235357
75.470000,-0.045553,0.022763,-0.087939,-0.046569,0.020942,-0.081784,0.331833,0.228754,0.442493,145.667151,875.140072
75.480000,0.072348,-0.208228,0.672937,0.073961,-0.191570,0.625832,0.330545,0.229270,0.444333,146.142948,875.069324
75.490000,-0.046603,-0.101233,-0.546130,-0.047642,-0.093134,-0.507901,0.329546,0.227774,0.446566,146.117543,875.023184
75.500000,0.770847,-0.187122,-0.660803,0.788035,-0.172153,-0.614547,0.336980,0.228247,0.447953,145.396622,875.001697
75.510000,-0.583671,-0.238608,0.534914,-0.596686,-0.219519,0.497470,0.338143,0.228514,0.447113,146.313665,875.004884
75.520000,0.429772,0.050560,0.110969,0.439358,0.046515,0.103202,0.340109,0.228561,0.446804,145.760102,875.032743
75.530000,-0.289711,-0.295256,-0.440312,-0.296174,-0.271636,-0.409490,0.338926,0.228438,0.444492,145.359658,875.085245
75.540000,0.577086,0.464217,0.475046,0.589961,0.427080,0.441792,0.343808,0.231745,0.444803,145.814949,875.162340
75.550000,0.002982,-0.191957,0.439434,0.003048,-0.176600,0.408674,0.343653,0.230502,0.446643,145.913926,875.263950
75.560000,0.248974,0.599304,-0.787133,0.254530,0.551360,-0.732034,0.344123,0.236674,0.445934,146.505310,875.389976
75.570000,0.214003,-0.272504,-0.285302,0.218779,-0.250704,-0.265331,0.340708,0.236368,0.445966,146.285367,875.540293
75.580000,-0.068495,0.225611,0.685320,-0.070024,0.207562,0.637347,0.339677,0.232665,0.440748,144.842298,875.714753
75.590000,0.428999,-0.306371,-0.445201,0.438576,-0.281861,-0.414037,0.341062,0.233762,0.439888,145.386241,875.913183
75.600000,-0.409608,0.003181,-0.244673,-0.418753,0.002927,-0.227546,0.340868,0.233234,0.436565,146.439674,876.135389
75.610000,0.286102,0.390621,0.306594,0.292490,0.359371,0.285133,0.340880,0.235045,0.433455,146.221382,876.381149
75.620000,-0.282649,-0.131980,-0.146950,-0.288961,-0.121422,-0.136663,0.340416,0.235357,0.433663,145.643751,876.650223
75.630000,0.334264,0.342740,-0.228340,0.341730,0.315320,-0.212356,0.335382,0.237441,0.427998,145.918997,876.942343
75.640000,-0.246689,-0.254704,0.274753,-0.252200,-0.234328,0.255520,0.334021,0.238407,0.428760,147.039654,877.257223
75.650000,0.070745,-0.024576,0.496668,0.072326,-0.022610,0.461901,0.331724,0.237352,0.424862,145.091436,877.594551
75.660000,0.000580,-0.350836,-0.637789,0.000593,-0.322769,-0.593144,0.331558,0.235445,0.427073,146.970599,877.953994
75.670000,0.088909,0.315022,-0.055503,0.090896,0.289821,-0.051618,0.331340,0.237152,0.424941,146.947345,878.335197
75.680000,0.110255,-0.304515,0.647294,0.112719,-0.280153,0.601983,0.331127,0.238787,0.426222,146.173200,878.737784
75.690000,-0.405585,0.021550,-0.622282,-0.414652,0.019826,-0.578723,0.329577,0.238625,0.429968,146.408538,879.161358
75.700000,0.171413,-0.187784,-0.634002,0.175245,-0.172761,-0.589622,0.325238,0.239249,0.433736,146.802610,879.605501
75.710000,-0.495701,-0.065270,0.777631,-0.506785,-0.060048,0.723197,0.322400,0.239324,0.437181,146.737527,880.069774
75.720000,0.548191,0.407025,-0.017937,0.560450,0.374463,-0.016682,0.325754,0.240864,0.436998,146.989913,880.553719
75.730000,-0.252572,-0.157457,-0.358062,-0.258221,-0.144860,-0.332997,0.323865,0.241296,0.435338,147.462156,881.056858
75.740000,0.413508,0.395631,0.044553,0.422758,0.363981,0.041434,0.325336,0.239611,0.432827,146.629657,881.578696
75.750000,-0.345761,-0.171069,0.220142,-0.353497,-0.157384,0.204732,0.325187,0.239827,0.432572,147.037513,882.118715
75.760000,-0.103678,0.090485,-0.620644,-0.105998,0.083246,-0.577199,0.325086,0.239575,0.430187,147.361298,882.676385
75.770000,-0.146671,-0.234710,-0.147372,-0.149954,-0.215933,-0.137056,0.325217,0.238771,0.430394,147.008800,883.251153
75.780000,-0.049583,0.247689,0.415473,-0.050693,0.227874,0.386390,0.324952,0.239062,0.430797,147.309097,883.842453
75.790000,0.129189,0.005007,-0.524656,0.132081,0.004606,-0.487930,0.324848,0.238855,0.433211,148.159322,884.449702
75.800000,-0.358277,0.052005,-0.289774,-0.366298,0.047845,-0.269490,0.326607,0.238854,0.430508,146.502834,885.072299
75.810000,0.254325,0.142614,0.473698,0.260019,0.131205,0.440539,0.324730,0.239139,0.431203,147.780130,885.709631
75.820000,-0.367803,0.122073,0.227156,-0.376040,0.112307,0.211255,0.324314,0.239357,0.431670,147.475376,886.361068
75.830000,0.351523,0.267628,-0.551982,0.359396,0.246218,-0.513344,0.325605,0.240545,0.425866,147.284063,887.025967
75.840000,-0.342132,-0.537976,0.639057,-0.349796,-0.494938,0.594323,0.327277,0.243418,0.428452,147.853628,887.703672
75.850000,0.228609,0.421286,0.048309,0.233731,0.387583,0.044927,0.326623,0.245940,0.425093,148.270979,888.393514
75.860000,-0.340994,-0.434088,-0.471126,-0.348634,-0.399361,-0.438147,0.328316,0.247026,0.426774,148.613728,889.094812
75.870000,0.215903,0.492490,0.387843,0.220741,0.453091,0.360694,0.329023,0.247008,0.428251,147.937243,889.806874
75.880000,-0.056082,-0.320362,0.503781,-0.057339,-0.294733,0.468516,0.328340,0.243933,0.426252,148.765845,890.528997
75.890000,-0.329875,-0.159006,-0.736205,-0.337269,-0.146285,-0.684671,0.325569,0.244364,0.431648,149.291775,891.260469
75.900000,0.712890,0.016393,-0.371276,0.728871,0.015082,-0.345287,0.331423,0.244369,0.431152,148.777958,892.000566
75.910000,-0.308604,0.059835,0.317973,-0.315523,0.055048,0.295715,0.330847,0.244361,0.428979,149.172740,892.748560
75.920000,0.412519,0.130131,-0.174092,0.421770,0.119721,-0.161906,0.333045,0.244184,0.429167,149.172222,893.503711
75.930000,-0.330294,-0.402752,-0.672019,-0.337701,-0.370532,-0.624978,0.330784,0.243759,0.423502,149.396800,894.265274
75.940000,0.347515,0.353689,0.351139,0.355310,0.325394,0.326559,0.330123,0.242781,0.424711,148.717076,895.032497
75.950000,-0.072786,-0.268035,0.238039,-0.074419,-0.246592,0.221376,0.329818,0.241763,0.425288,149.932847,895.804624
75.960000,0.351096,0.182377,-0.520725,0.358973,0.167787,-0.484274,0.330082,0.241151,0.425026,149.683325,896.580892
75.970000,0.132588,-0.114887,-0.023839,0.135563,-0.105696,-0.022170,0.329433,0.238887,0.424375,150.501408,897.360534
75.980000,-0.286409,0.202024,0.515978,-0.292837,0.185862,0.479859,0.330530,0.239312,0.426868,150.124397,898.142782
75.990000,0.240538,-0.085558,-0.159734,0.245937,-0.078713,-0.148552,0.331431,0.239210,0.426998,149.406597,898.926863
76.000000,-0.480629,-0.130104,-0.848184,-0.491418,-0.119696,-0.788811,0.335038,0.239509,0.433480,150.562717,899.712003
76.010000,0.274587,0.192233,0.548848,0.280752,0.176854,0.510429,0.334964,0.240115,0.430566,150.798506,900.497427
76.020000,-0.457184,-0.559477,0.428517,-0.467450,-0.514718,0.398520,0.333865,0.244063,0.432404,150.770867,901.282361
76.030000,0.077258,0.235565,-0.714067,0.078993,0.216720,-0.664082,0.329335,0.244641,0.433295,150.223065,902.066029
76.040000,-0.117330,-0.402588,0.066751,-0.119966,-0.370381,0.062078,0.329474,0.246409,0.432894,150.294954,902.847657
76.050000,0.233818,0.257676,0.607587,0.239070,0.237062,0.565056,0.329182,0.243111,0.436565,151.309479,903.626475
76.060000,-0.235994,-0.455837,-0.184759,-0.241295,-0.419370,-0.171826,0.326792,0.246570,0.436550,150.373783,904.401713
76.070000,-0.541473,0.288556,0.273665,-0.553640,0.265471,0.254509,0.331095,0.247988,0.437140,151.329559,905.172606
76.080000,0.157496,-0.279900,0.690240,0.161035,-0.257508,0.641923,0.327769,0.249134,0.440953,151.086137,905.938394
76.090000,-0.323383,0.211908,-0.214714,-0.330651,0.194955,-0.199684,0.329036,0.247679,0.439836,150.815232,906.698321
76.100000,0.575805,0.105079,-0.563471,0.588749,0.096673,-0.524028,0.330611,0.247060,0.441321,151.084709,907.451636
76.110000,0.087830,-0.066879,0.520620,0.089804,-0.061529,0.484177,0.329408,0.246091,0.439088,151.127373,908.197595
76.120000,0.348182,0.368361,0.600177,0.356011,0.338892,0.558164,0.328793,0.244718,0.442581,151.772747,908.935464
76.130000,-0.283831,-0.174418,-0.707408,-0.290214,-0.160465,-0.657889,0.326359,0.245159,0.443152,151.307149,909.664513
76.140000,0.576759,0.329302,0.124454,0.589730,0.302957,0.115742,0.330626,0.245537,0.442770,151.718304,910.384022
76.150000,-0.169006,-0.324126,0.475710,-0.172808,-0.298196,0.442410,0.330973,0.246532,0.443040,151.759244,911.093282
76.160000,0.066995,0.168693,-0.435575,0.068502,0.155197,-0.405084,0.330937,0.246151,0.442456,152.189767,911.791592
76.170000,0.225377,-0.132718,0.131027,0.230448,-0.122100,0.121855,0.331660,0.244628,0.442038,152.615222,912.478264
76.180000,-0.142321,0.111708,0.578600,-0.145524,0.102771,0.538098,0.330850,0.244841,0.442064,151.479361,913.152619
76.190000,0.418331,-0.393972,-0.675656,0.427746,-0.362454,-0.628360,0.332404,0.247146,0.446342,152.539148,913.813992
76.200000,-0.382542,0.111069,-0.857479,-0.391152,0.102183,-0.797456,0.333639,0.247351,0.449235,152.090690,914.461730
76.210000,0.064787,-0.119344,0.744502,0.066245,-0.109796,0.692387,0.331331,0.246031,0.453866,152.443507,915.095193
76.220000,-0.326169,-0.196438,0.738080,-0.333513,-0.180723,0.686415,0.332406,0.245975,0.459014,152.579972,915.713757
76.230000,0.481690,0.410626,-0.622278,0.492536,0.377776,-0.578718,0.335500,0.248442,0.454748,153.533979,916.316811
76.240000,-0.098400,-0.196583,0.131576,-0.100616,-0.180856,0.122366,0.334869,0.245799,0.453533,153.603615,916.903759
76.250000,0.530284,0.504305,0.441009,0.542228,0.463961,0.410138,0.339226,0.248455,0.449244,152.820650,917.474022
76.260000,0.094505,-0.391002,-0.799228,0.096634,-0.359722,-0.743282,0.339029,0.248109,0.445363,152.912367,918.027038
76.270000,0.099388,0.184994,-0.239436,0.101627,0.170194,-0.222675,0.338829,0.248673,0.445526,153.844992,918.562260
76.280000,0.183011,-0.327881,0.711589,0.187134,-0.301650,0.661778,0.338403,0.250224,0.447391,153.464618,919.079161
76.290000,-0.502143,0.129883,-0.341418,-0.513459,0.119492,-0.317518,0.341033,0.249759,0.448346,154.229765,919.577230
76.300000,0.326522,-0.085966,-0.466445,0.333881,-0.079089,-0.433794,0.342212,0.249616,0.450429,153.023042,920.055975
76.310000,-0.321904,-0.271214,0.829707,-0.329161,-0.249516,0.771628,0.340948,0.250622,0.454557,154.020355,920.514924
76.320000,0.107472,0.152312,0.351632,0.109895,0.140127,0.327018,0.340168,0.250764,0.455334,153.275127,920.953624
76.330000,-0.117482,-0.230990,-0.375203,-0.120131,-0.212511,-0.348939,0.331536,0.250721,0.453109,152.130552,921.371641
76.340000,0.177935,0.402709,0.239530,0.181947,0.370493,0.222763,0.329382,0.249782,0.452596,154.035677,921.768564
76.350000,-0.099403,-0.292223,0.163202,-0.101645,-0.268846,0.151778,0.327226,0.249569,0.450675,153.243791,922.144001
76.360000,0.015442,0.158522,-0.417667,0.015790,0.145840,-0.388430,0.327007,0.249099,0.451690,154.135492,922.497580
76.370000,0.142850,-0.135885,-0.319947,0.146073,-0.125014,-0.297550,0.325811,0.247936,0.452578,153.682173,922.828953
76.380000,0.047894,0.038778,0.250987,0.048975,0.035676,0.233418,0.324920,0.247649,0.446458,154.509397,923.137793
76.390000,0.308725,-0.140279,-0.708284,0.315691,-0.129057,-0.658704,0.326447,0.247941,0.451264,153.248719,923.423795
76.400000,-0.213560,-0.108915,-0.335936,-0.218379,-0.100202,-0.312421,0.323310,0.247839,0.450829,153.190093,923.686677
76.410000,0.538053,0.073892,0.423116,0.550198,0.067981,0.393497,0.325851,0.246641,0.451740,154.764033,923.926179
76.420000,-0.426960,0.152890,0.110260,-0.436599,0.140659,0.102542,0.327732,0.247035,0.451650,154.597020,924.142064
76.430000,0.411965,0.422979,-0.137564,0.421266,0.389140,-0.127935,0.328781,0.249234,0.448514,154.134930,924.334121
76.440000,-0.147344,-0.214619,0.234414,-0.150671,-0.197450,0.218005,0.328589,0.249280,0.446798,153.297583,924.502159
76.450000,0.296195,0.234102,0.305808,0.302884,0.215373,0.284401,0.326899,0.249068,0.446295,154.561254,924.646011
76.460000,-0.055445,-0.135341,-0.749321,-0.056697,-0.124514,-0.696869,0.326559,0.246966,0.448712,155.383784,924.765538
76.470000,-0.087597,0.195279,-0.132670,-0.089576,0.179656,-0.123383,0.326649,0.247609,0.448807,153.986129,924.860619
76.480000,0.420925,-0.146913,0.935621,0.430435,-0.135160,0.870127,0.329389,0.247237,0.452860,153.980888,924.931162
76.490000,-0.183034,0.085038,0.058023,-0.187170,0.078235,0.053961,0.329886,0.247185,0.450035,153.765967,924.977097
76.500000,0.479319,-0.351701,-0.615982,0.490152,-0.323565,-0.572863,0.324064,0.248699,0.449485,154.415592,924.998379
76.510000,-0.753044,-0.265100,0.495646,-0.770064,-0.243892,0.460951,0.327700,0.248926,0.449095,154.149043,924.994985
76.520000,0.290155,0.142342,0.069250,0.296714,0.130954,0.064402,0.326094,0.249227,0.449023,153.413102,924.966921
76.530000,-0.598848,-0.215492,-0.562006,-0.612387,-0.198253,-0.522666,0.330470,0.248534,0.450196,153.808565,924.914214
76.540000,0.233252,0.449226,0.408502,0.238526,0.413288,0.379907,0.326035,0.248301,0.449631,154.633607,924.836914
76.550000,-0.015277,-0.241459,0.671296,-0.015622,-0.222142,0.624305,0.326038,0.248666,0.452101,153.572359,924.735100
76.560000,0.320801,0.381585,-0.602427,0.328056,0.351058,-0.560257,0.326694,0.245005,0.449639,154.242775,924.608871
76.570000,0.158131,-0.263683,-0.067694,0.161708,-0.242588,-0.062956,0.326362,0.244923,0.448900,154.603393,924.458353
76.580000,-0.409868,0.056187,0.791393,-0.419141,0.051692,0.735995,0.328968,0.244097,0.450406,154.437576,924.283692
76.590000,0.294632,-0.130903,-0.124312,0.301299,-0.120431,-0.115610,0.327420,0.242763,0.448648,153.132987,924.085063
76.600000,-0.429791,0.215566,-0.783789,-0.439517,0.198321,-0.728924,0.327692,0.243571,0.453961,154.276936,923.862660
76.610000,0.530126,0.142963,0.679954,0.542124,0.131526,0.632357,0.330856,0.241264,0.457457,153.387785,923.616704
76.620000,-0.252374,-0.245644,-0.205177,-0.258086,-0.225992,-0.190814,0.330601,0.242016,0.457651,152.890253,923.347438
76.630000,0.203359,0.274582,-0.535702,0.207962,0.252615,-0.498202,0.329487,0.241279,0.459864,153.999407,923.055126
76.640000,-0.135524,-0.478904,-0.101006,-0.138592,-0.440591,-0.093936,0.328813,0.244147,0.459250,152.979495,922.740058
76.650000,0.179082,0.237459,0.372128,0.183137,0.218462,0.346079,0.329243,0.245112,0.458230,153.617251,922.402545
76.660000,0.034835,-0.312439,-0.221986,0.035624,-0.287444,-0.206447,0.329262,0.244672,0.454844,154.295660,922.042919
76.670000,0.175759,0.177119,0.302101,0.179740,0.162949,0.280954,0.329627,0.243495,0.455681,153.889227,921.661536
76.680000,0.011887,-0.172003,0.407365,0.012156,-0.158243,0.378849,0.329436,0.242395,0.453273,153.476044,921.258772
76.690000,-0.129806,0.001739,-0.347974,-0.132747,0.001600,-0.323616,0.327086,0.242387,0.450727,153.938754,920.835025
76.700000,0.290308,0.001600,-0.075042,0.296886,0.001472,-0.069789,0.327963,0.241771,0.446908,153.427704,920.390713
76.710000,-0.221864,-0.101313,0.666355,-0.226892,-0.093208,0.619710,0.324817,0.241876,0.445351,153.720342,919.926274
76.720000,0.034118,0.290526,-0.032108,0.034892,0.267284,-0.029860,0.319964,0.240450,0.445358,153.802797,919.442167
76.730000,-0.236158,0.020611,-0.675524,-0.241511,0.018962,-0.628237,0.319834,0.240020,0.448532,152.653691,918.938869
76.740000,0.251601,0.112757,0.514982,0.257305,0.103736,0.478933,0.318070,0.237471,0.451063,153.894842,918.416879
76.750000,-0.228854,-0.184246,0.286564,-0.234043,-0.169506,0.266505,0.316965,0.237555,0.451386,152.907931,917.876710
76.760000,-0.074439,0.218442,-0.366232,-0.076127,0.200966,-0.340595,0.316879,0.238258,0.448974,152.914792,917.318896
76.770000,0.143837,-0.323555,-0.213519,0.147099,-0.297670,-0.198573,0.316865,0.239137,0.449204,152.879940,916.743987
76.780000,-0.223753,-0.034580,0.852501,-0.228828,-0.031813,0.792826,0.317650,0.238070,0.454507,152.547592,916.152551
76.790000,0.041992,-0.058302,-0.193169,0.042944,-0.053638,-0.179647,0.317404,0.238130,0.452237,152.364839,915.545172
76.800000,-0.011577,-0.133218,-0.209096,-0.011840,-0.122561,-0.194459,0.315286,0.238397,0.451852,152.749726,914.922450
76.810000,0.329114,0.410702,0.302712,0.336583,0.377846,0.281522,0.316010,0.241016,0.450580,152.070975,914.284998
76.820000,-0.536749,-0.368975,-0.304444,-0.548931,-0.339457,-0.283133,0.318530,0.243136,0.450974,152.503762,913.633446
76.830000,0.434983,0.330874,-0.666648,0.444857,0.304404,-0.619983,0.319607,0.243794,0.452312,152.524501,912.968438
76.840000,-0.156227,-0.467775,0.858910,-0.159774,-0.430353,0.798787,0.318088,0.242565,0.455450,151.755340,912.290629
76.850000,0.183687,0.558972,0.118410,0.187858,0.514254,0.110121,0.317784,0.244909,0.455561,151.763508,911.600688
76.860000,0.064307,-0.031080,-0.762157,0.065767,-0.028594,-0.708806,0.315935,0.241647,0.458956,152.074113,910.899298
76.870000,-0.161026,0.180534,-0.182061,-0.164683,0.166092,-0.169317,0.315592,0.237942,0.457849,151.675542,910.187149
76.880000,0.086587,-0.399521,0.375198,0.088554,-0.367560,0.348934,0.315665,0.238953,0.456780,151.885012,909.464945
76.890000,-0.253034,-0.139114,-0.456555,-0.258782,-0.127985,-0.424596,0.314923,0.238848,0.453611,151.418580,908.733399
76.900000,0.271449,-0.002875,0.307479,0.277616,-0.002645,0.285955,0.307627,0.238844,0.453198,151.158785,907.993232
76.910000,-0.301508,-0.083785,0.085147,-0.308359,-0.077082,0.079187,0.307555,0.238905,0.452302,151.089476,907.245176
76.920000,0.550846,0.247221,0.056823,0.563364,0.227443,0.052846,0.309814,0.239686,0.452043,151.229776,906.489968
76.930000,-0.454971,-0.359910,-0.688963,-0.465313,-0.331117,-0.640735,0.311463,0.239109,0.452264,151.532904,905.728355
76.940000,0.166897,0.376797,0.427377,0.170691,0.346653,0.397461,0.309901,0.239407,0.452831,149.978122,904.961087
76.950000,-0.208269,-0.311085,0.488497,-0.213004,-0.286198,0.454302,0.310543,0.239847,0.454565,150.448523,904.188923
76.960000,-0.052869,0.143675,-0.544909,-0.054071,0.132181,-0.506765,0.308508,0.239625,0.454810,150.365613,903.412624
76.970000,0.000887,-0.289173,0.020908,0.000907,-0.266039,0.019444,0.308210,0.240865,0.454809,150.032097,902.632957
76.980000,-0.198412,0.137129,0.178088,-0.202925,0.126159,0.165622,0.307486,0.240478,0.452574,150.062786,901.850691
76.990000,0.468897,0.006365,-0.344061,0.479563,0.005856,-0.319977,0.310230,0.240350,0.453460,150.753686,901.066598
77.000000,-0.613447,0.062684,-0.542445,-0.627404,0.057669,-0.504474,0.312673,0.240121,0.449387,150.545650,900.281452
77.010000,0.224257,0.242077,0.521285,0.229359,0.222711,0.484795,0.312253,0.240502,0.449103,149.608718,899.496028
77.020000,-0.485341,0.001551,-0.208427,-0.496386,0.001427,-0.193837,0.312699,0.234930,0.447751,149.056686,898.711102
77.030000,0.360838,0.444303,-0.731892,0.369050,0.408759,-0.680659,0.314770,0.237472,0.448000,149.853152,897.927448
77.040000,-0.425517,-0.425050,0.429926,-0.435203,-0.391046,0.399831,0.317538,0.237804,0.449738,149.755256,897.145840
77.050000,0.286970,0.207973,0.575116,0.293503,0.191335,0.534858,0.317994,0.237391,0.449369,148.797445,896.367049
77.060000,-0.016118,-0.512996,-0.729044,-0.016485,-0.471956,-0.678011,0.317082,0.238376,0.454130,149.357667,895.591844
77.070000,-0.181404,0.321889,0.337261,-0.185535,0.296138,0.313653,0.312762,0.238737,0.454500,149.340940,894.820990
77.080000,-0.018001,-0.059266,0.850018,-0.018411,-0.054525,0.790517,0.312352,0.237407,0.456835,149.331140,894.055248
