# ICS Core 100 Hz CSV | Run: ICS_SIM_20260401_120000
# Generated: 2026-04-10T18:23:51.129714Z
# Temp compensation: LM95172 reference, per-component polynomial models
# vib_*_raw_g: T-compensated, NO kinematic correction applied
# vib_*_corr_g: T-compensated + Euler + Coriolis + R-matrix
elapsed_time_s,vib_x_raw_g,vib_y_raw_g,vib_z_raw_g,vib_x_corr_g,vib_y_corr_g,vib_z_corr_g,vib_magnitude_corr_g,vib_x_rms_g,vib_y_rms_g,vib_z_rms_g,rpm,omega_z_dps,rpm_source,drill_condition,condition_severity
43.95,-4.407302,2.760308,-7.201174,-4.407302,2.755571,-7.201174,8.881126,2.059827,2.26812,2.230963,150.975,905.8482,adxrs645,NORMAL,1.0
43.96,-0.92659,-3.344247,-1.04967,-0.92659,-3.314179,-1.04967,3.597799,2.045288,2.290717,2.23244,150.357,902.1394,adxrs645,NORMAL,1.0
43.97,-0.155334,-2.508219,-5.8147,-0.155334,-2.491219,-5.8147,6.327799,2.024304,2.30405,2.306923,143.762,862.572,adxrs645,NORMAL,1.0
43.98,0.433967,4.372743,-0.73621,0.433967,4.363732,-0.73621,4.446627,2.018749,2.323256,2.302586,149.532,897.1947,adxrs645,NORMAL,1.0
43.99,2.010567,3.152892,-3.982102,2.010567,3.144302,-3.982102,5.457669,2.027389,2.343095,2.33339,147.472,884.8303,adxrs645,NORMAL,1.0
44.0,-0.958362,-2.675063,-1.689804,-0.958362,-2.729421,-1.689804,3.350169,2.029423,2.353327,2.330437,150.563,903.3786,adxrs645,NORMAL,1.0
44.01,3.567121,0.468793,1.653237,3.567121,0.442865,1.653237,3.956473,2.045691,2.350022,2.318079,158.807,952.8404,adxrs645,NORMAL,1.0
44.02,-0.092006,-2.537127,1.421224,-0.092006,-2.504502,1.421224,2.881123,2.045277,2.355929,2.321698,150.976,905.854,adxrs645,NORMAL,1.0
44.03,2.62522,0.665171,1.025135,2.62522,0.672274,1.025135,2.89735,2.057376,2.35591,2.273182,148.915,893.4899,adxrs645,NORMAL,1.0
44.04,-2.587988,1.481497,2.821075,-2.587988,1.472695,2.821075,4.101826,2.0585,2.355509,2.289639,152.625,915.7485,adxrs645,NORMAL,1.0
44.05,0.847967,-3.76586,3.428099,0.847967,-3.763329,3.428099,5.160771,2.060244,2.377602,2.304451,151.595,909.567,adxrs645,NORMAL,1.0
44.06,-1.980262,0.812765,1.997348,-1.980262,0.812046,1.997348,2.9275,2.066317,2.370549,2.309584,151.183,907.0951,adxrs645,NORMAL,1.0
44.07,2.262795,-3.772778,0.245678,2.262795,-3.796076,0.245678,4.426149,2.07856,2.400742,2.306055,152.007,912.0424,adxrs645,NORMAL,1.0
44.08,0.106938,3.016113,0.961456,0.106938,3.029684,0.961456,3.180381,2.075997,2.419459,2.30762,156.335,938.0111,adxrs645,NORMAL,1.0
44.09,3.035187,1.131642,-0.155449,3.035187,1.159713,-0.155449,3.252916,2.092261,2.417852,2.304951,146.649,879.8944,adxrs645,NORMAL,1.0
44.1,0.406323,3.193412,-2.718329,0.406323,3.204012,-2.718329,4.221386,2.065344,2.438551,2.32084,151.389,908.3363,adxrs645,NORMAL,1.0
44.11,1.898867,-1.315474,-1.765824,1.898867,-1.312617,-1.765824,2.906336,2.070324,2.436051,2.319561,147.062,882.3697,adxrs645,NORMAL,1.0
44.12,2.145103,-1.850952,0.790349,2.145103,-1.851525,0.790349,2.941813,2.047897,2.43916,2.320865,151.802,910.8118,adxrs645,NORMAL,1.0
44.13,-1.024829,-4.940179,1.001301,-1.024829,-4.926648,1.001301,5.130764,2.047455,2.488253,2.302125,147.474,884.845,adxrs645,NORMAL,1.0
44.14,0.264774,-4.003591,-1.464266,0.264774,-4.004031,-1.464266,4.271585,2.026905,2.514418,2.306321,148.711,892.2655,adxrs645,NORMAL,1.0
44.15,-3.787543,1.533657,2.909301,-3.787543,1.514159,2.909301,5.010209,2.054603,2.51753,2.293592,148.917,893.5032,adxrs645,NORMAL,1.0
44.16,1.780587,2.07328,-1.085406,1.780587,2.047174,-1.085406,2.922245,2.061358,2.524414,2.269727,153.039,918.236,adxrs645,NORMAL,1.0
44.17,1.146405,-0.019009,0.388434,1.146405,0.000673,0.388434,1.210424,2.051584,2.516852,2.243,152.833,917.0006,adxrs645,NORMAL,1.0
44.18,2.006868,2.463935,-0.816967,2.006868,2.485522,-0.816967,3.297389,2.060854,2.528361,2.242079,146.032,876.1942,adxrs645,NORMAL,1.0
44.19,-2.950581,-0.392821,-0.459621,-2.950581,-0.390609,-0.459621,3.011604,2.009491,2.528236,2.231815,149.948,899.6906,adxrs645,NORMAL,1.0
44.2,0.596554,1.746066,-4.013208,0.596554,1.764508,-4.013208,4.424388,2.00348,2.491561,2.263786,147.682,886.0891,adxrs645,NORMAL,1.0
44.21,-1.406331,-2.020448,2.622053,-1.406331,-2.01963,2.622053,3.596086,2.008392,2.494765,2.277562,146.033,876.1974,adxrs645,NORMAL,1.0
44.22,-0.436779,-1.075086,1.128366,-0.436779,-1.088513,1.128366,1.627527,1.99991,2.497136,2.272006,149.331,895.9842,adxrs645,NORMAL,1.0
44.23,-1.243045,-0.031851,3.802611,-1.243045,-0.072732,3.802611,4.001288,1.99406,2.496596,2.302792,149.125,894.7487,adxrs645,NORMAL,1.0
44.24,3.744406,-0.853955,-0.382265,3.744406,-0.881265,-0.382265,3.86566,2.020276,2.440511,2.295272,157.163,942.978,adxrs645,NORMAL,1.0
44.25,-1.297612,-4.037012,2.172067,-1.297612,-3.99856,2.172067,4.731824,2.013396,2.469657,2.29877,151.186,907.1172,adxrs645,NORMAL,1.0
44.26,5.075673,-0.929569,-1.712182,5.075673,-0.899662,-1.712182,5.431704,2.076254,2.464359,2.294084,145.828,874.966,adxrs645,NORMAL,1.0
44.27,-0.571952,0.178277,-2.380342,-0.571952,0.159356,-2.380342,2.453274,2.069622,2.457346,2.306368,148.301,889.8066,adxrs645,NORMAL,1.0
44.28,-0.961088,2.127483,0.267022,-0.961088,2.082329,0.267022,2.308914,2.045737,2.44387,2.28916,153.042,918.2504,adxrs645,NORMAL,1.0
44.29,2.663073,0.764652,-2.282665,2.663073,0.778651,-2.282665,3.592884,2.052414,2.444317,2.298887,156.546,939.2746,adxrs645,NORMAL,1.0
44.3,-1.20749,0.520743,-2.353269,-1.20749,0.582097,-2.353269,2.708273,2.055578,2.399935,2.31004,145.416,872.4969,adxrs645,NORMAL,1.0
44.31,-2.625241,-2.499213,1.081282,-2.625241,-2.517986,1.081282,3.794906,2.043607,2.411983,2.312295,144.18,865.078,adxrs645,NORMAL,1.0
44.32,-0.767756,2.478774,-1.879182,-0.767756,2.4392,-1.879182,3.1734,2.041742,2.417264,2.319908,155.722,934.3318,adxrs645,NORMAL,1.0
44.33,-5.151531,-0.274002,3.453825,-5.151531,-0.253852,3.453825,6.207385,2.103744,2.417222,2.315235,151.188,907.1265,adxrs645,NORMAL,1.0
44.34,0.07247,-2.876387,-3.405052,0.07247,-2.868379,-3.405052,4.452778,2.102323,2.42971,2.332853,147.272,883.631,adxrs645,NORMAL,1.0
44.35,2.51124,-1.692683,3.232167,2.51124,-1.666155,3.232167,4.419197,2.108299,2.434029,2.35487,151.394,908.3655,adxrs645,NORMAL,1.0
44.36,1.371229,-1.61331,2.446764,1.371229,-1.595121,2.446764,3.22666,2.112647,2.384842,2.353385,142.119,852.7163,adxrs645,NORMAL,1.0
44.37,-1.936856,-3.034194,-1.817043,-1.936856,-3.064743,-1.817043,4.05533,2.110681,2.401904,2.355938,149.952,899.7111,adxrs645,NORMAL,1.0
44.38,1.61159,2.385649,-0.830237,1.61159,2.361079,-0.830237,2.976778,2.116116,2.410409,2.357032,150.776,904.659,adxrs645,NORMAL,1.0
44.39,-3.916782,-3.26365,-2.238243,-3.916782,-3.257075,-2.238243,5.564122,2.151968,2.4309,2.366942,152.426,914.5537,adxrs645,NORMAL,1.0
44.4,-2.712793,0.55646,4.063153,-2.712793,0.569484,4.063153,4.918615,2.166202,2.427121,2.364133,146.861,881.1641,adxrs645,NORMAL,1.0
44.41,1.668314,-2.365292,-1.455732,1.668314,-2.360441,-1.455732,3.236373,2.153884,2.422942,2.358031,150.159,900.9524,adxrs645,NORMAL,1.0
44.42,-1.046751,0.815978,3.294099,-1.046751,0.815368,3.294099,3.551282,2.154723,2.421556,2.340769,147.067,882.403,adxrs645,NORMAL,1.0
44.43,-0.979901,3.226035,4.410834,-0.979901,3.225763,4.410834,5.551685,2.156057,2.442933,2.381627,150.777,904.6648,adxrs645,NORMAL,1.0
44.44,-0.733583,-0.787542,-0.756042,-0.733583,-0.778472,-0.756042,1.30987,2.131409,2.391355,2.382512,147.068,882.4051,adxrs645,NORMAL,1.0
44.45,0.131012,-0.750931,1.853699,0.131012,-0.746913,1.853699,2.002809,2.128413,2.392477,2.389631,148.717,892.3,adxrs645,NORMAL,1.0
44.46,-3.247187,-1.120857,0.690128,-3.247187,-1.132867,0.690128,3.50769,2.116736,2.387418,2.34006,147.068,882.4073,adxrs645,NORMAL,1.0
44.47,1.824181,4.602538,-2.702513,1.824181,4.574233,-2.702513,5.617368,2.12354,2.41792,2.355163,151.809,910.8531,adxrs645,NORMAL,1.0
44.48,-1.367054,-4.751684,-2.32692,-1.367054,-4.752279,-2.32692,5.465121,2.125333,2.459151,2.366516,152.221,913.3277,adxrs645,NORMAL,1.0
44.49,-3.708707,-1.092946,-0.478788,-3.708707,-1.083099,-0.478788,3.89318,2.154297,2.458969,2.331152,149.13,894.7779,adxrs645,NORMAL,1.0
44.5,0.984259,-0.626045,0.985272,0.984259,-0.606055,0.985272,1.518825,2.156413,2.437048,2.333219,149.954,899.726,adxrs645,NORMAL,1.0
44.51,0.23917,-2.166485,-3.535474,0.23917,-2.153952,-3.535474,4.146841,2.154047,2.436849,2.359297,145.626,873.7555,adxrs645,NORMAL,1.0
44.52,1.223768,3.452116,5.315778,1.223768,3.440202,5.315778,6.449038,2.155241,2.460767,2.408371,149.13,894.7813,adxrs645,NORMAL,1.0
44.53,1.961322,3.055901,0.96752,1.961322,3.01109,0.96752,3.721498,2.138108,2.47208,2.395197,149.543,897.2559,adxrs645,NORMAL,1.0
44.54,0.633213,0.232732,-0.221848,0.633213,0.226663,-0.221848,0.708203,2.137097,2.430481,2.375881,157.994,947.9641,adxrs645,NORMAL,1.0
44.55,1.272847,-1.091527,-0.30914,1.272847,-1.07951,-0.30914,1.697365,2.128958,2.428335,2.376,146.451,878.7067,adxrs645,NORMAL,1.0
44.56,-2.46984,0.995778,-2.010939,-2.46984,0.971684,-2.010939,3.329888,2.114797,2.416035,2.362333,154.696,928.1785,adxrs645,NORMAL,1.0
44.57,0.070754,1.049387,1.228447,0.070754,1.057094,1.228447,1.622201,2.109781,2.418199,2.364046,153.048,918.2856,adxrs645,NORMAL,1.0
44.58,1.617645,-0.447215,1.019145,1.617645,-0.452994,1.019145,1.96485,2.099201,2.416266,2.363061,150.574,903.4455,adxrs645,NORMAL,1.0
44.59,-1.02033,-4.132422,1.111924,-1.02033,-4.137743,1.111924,4.404357,2.100401,2.448075,2.364651,155.109,930.6558,adxrs645,NORMAL,1.0
44.6,0.625859,2.124698,-0.053024,0.625859,2.139806,-0.053024,2.230085,2.093457,2.450329,2.354299,151.193,907.1582,adxrs645,NORMAL,1.0
44.61,-3.361478,-0.192129,1.858963,-3.361478,-0.179001,1.858963,3.845428,2.119674,2.444526,2.34911,151.193,907.1593,adxrs645,NORMAL,1.0
44.62,0.998147,-0.307693,-3.488141,0.998147,-0.313828,-3.488141,3.641691,2.110592,2.420569,2.374303,149.75,898.503,adxrs645,NORMAL,1.0
44.63,-2.151362,1.000679,-3.491518,-2.151362,0.98233,-3.491518,4.217111,2.100763,2.360969,2.398609,153.873,923.2401,adxrs645,NORMAL,1.0
44.64,-0.667304,0.080565,2.411218,-0.667304,0.098173,2.411218,2.503778,2.101492,2.342731,2.408267,153.255,919.5309,adxrs645,NORMAL,1.0
44.65,1.288489,2.018863,0.632939,1.288489,2.057921,0.632939,2.509154,2.103402,2.35047,2.408738,148.102,888.6119,adxrs645,NORMAL,1.0
44.66,-1.772706,-1.286758,-1.955654,-1.772706,-1.274968,-1.955654,2.931316,2.109207,2.350806,2.413442,146.247,877.4817,adxrs645,NORMAL,1.0
44.67,1.238793,-1.455067,-0.826169,1.238793,-1.45444,-0.826169,2.08148,2.108782,2.349997,2.405428,149.339,896.035,adxrs645,NORMAL,1.0
44.68,0.047162,3.44165,1.377937,0.047162,3.439168,1.377937,3.705241,2.107286,2.371381,2.398883,147.278,883.668,adxrs645,NORMAL,1.0
44.69,-1.6206,0.31841,3.462644,-1.6206,0.289728,3.462644,3.834083,2.107404,2.357328,2.423745,149.958,899.7478,adxrs645,NORMAL,1.0
44.7,1.289982,-3.351409,-1.919185,1.289982,-3.359524,-1.919185,4.078446,2.111302,2.376654,2.421027,153.463,920.7751,adxrs645,NORMAL,1.0
44.71,-2.080026,3.021119,2.634342,-2.080026,3.03407,2.634342,4.524582,2.090022,2.395701,2.432865,148.928,893.5659,adxrs645,NORMAL,1.0
44.72,-1.310673,-1.355848,0.093717,-1.310673,-1.357466,0.093717,1.889275,2.092904,2.39942,2.430624,149.752,898.5144,adxrs645,NORMAL,1.0
44.73,0.156579,-2.017967,-0.522419,0.156579,-2.032476,-0.522419,2.104376,2.090632,2.399993,2.425602,150.577,903.4629,adxrs645,NORMAL,1.0
44.74,-3.048183,2.668036,-3.691385,-3.048183,2.694702,-3.691385,5.493557,2.044478,2.393698,2.44703,152.845,917.0695,adxrs645,NORMAL,1.0
44.75,-3.714709,0.912278,-2.59373,-3.714709,0.945238,-2.59373,4.628171,2.077372,2.349056,2.457912,143.156,858.9385,adxrs645,NORMAL,1.0
44.76,-1.050532,0.132475,1.416117,-1.050532,0.113062,1.416117,1.766858,2.068002,2.346217,2.461437,148.104,888.6241,adxrs645,NORMAL,1.0
44.77,-0.463616,3.73098,-0.000921,-0.463616,3.697553,-0.000921,3.726505,2.063818,2.375122,2.454874,150.784,904.7045,adxrs645,NORMAL,1.0
44.78,2.497153,0.584145,4.469249,2.497153,0.579443,4.469249,5.152253,2.019756,2.29345,2.465896,153.67,922.0218,adxrs645,NORMAL,1.0
44.79,2.219456,0.091159,1.318698,2.219456,0.129526,1.318698,2.584903,2.022479,2.288144,2.438045,148.517,891.1012,adxrs645,NORMAL,1.0
44.8,-0.546952,-0.568098,-2.733356,-0.546952,-0.565808,-2.733356,2.844386,2.002702,2.279166,2.414186,144.6,867.6017,adxrs645,NORMAL,1.0
44.81,-1.695002,4.322053,-2.524969,-1.695002,4.307437,-2.524969,5.272809,1.995465,2.307082,2.422251,151.816,910.8936,adxrs645,NORMAL,1.0
44.82,-1.374641,-0.196538,-0.126685,-1.374641,-0.179113,-0.126685,1.392038,2.000193,2.300835,2.384395,148.105,888.6308,adxrs645,NORMAL,1.0
44.83,0.804722,-0.983806,0.934011,0.804722,-0.977005,0.934011,1.573052,1.999454,2.302875,2.384684,146.456,878.7368,adxrs645,NORMAL,1.0
44.84,2.395746,2.656309,-0.56101,2.395746,2.64553,-0.56101,3.612916,2.013433,2.309282,2.385292,148.312,889.8699,adxrs645,NORMAL,1.0
44.85,1.282084,-2.403624,-1.513553,1.282084,-2.408402,-1.513553,3.120094,2.006322,2.315758,2.385339,149.549,897.2924,adxrs645,NORMAL,1.0
44.86,-2.461524,-0.095935,-1.801933,-2.461524,-0.071391,-1.801933,3.051419,2.000689,2.298869,2.389112,148.312,889.8722,adxrs645,NORMAL,1.0
44.87,-3.189184,-0.809527,-3.62517,-3.189184,-0.81704,-3.62517,4.896969,2.017362,2.291656,2.400377,143.571,861.4244,adxrs645,NORMAL,1.0
44.88,2.783398,-1.169241,2.066411,2.783398,-1.218542,2.066411,3.674535,2.018932,2.294879,2.358736,152.435,914.6127,adxrs645,NORMAL,1.0
44.89,-1.031975,-2.50605,2.465335,-1.031975,-2.52606,2.465335,3.677476,2.019279,2.297016,2.370882,153.879,923.2723,adxrs645,NORMAL,1.0
44.9,0.186033,3.957298,-0.97841,0.186033,3.979689,-0.97841,4.102416,2.019364,2.331185,2.358395,152.024,912.1413,adxrs645,NORMAL,1.0
44.91,-0.933132,2.107302,2.121902,-0.933132,2.130094,2.121902,3.148095,2.01156,2.324053,2.364554,146.87,881.2193,adxrs645,NORMAL,1.0
44.92,0.321785,6.994958,-0.588412,0.321785,6.990345,-0.588412,7.022443,2.00901,2.373067,2.357012,149.138,894.8266,adxrs645,NORMAL,1.0
44.93,-2.662427,-2.102644,-0.576207,-2.662427,-2.116642,-0.576207,3.44974,2.023581,2.368769,2.352741,150.169,901.0124,adxrs645,NORMAL,1.0
44.94,3.185329,-0.390819,3.284484,3.185329,-0.405299,3.284484,4.593302,2.044188,2.368975,2.373922,151.818,910.9091,adxrs645,NORMAL,1.0
44.95,0.911127,2.272169,0.812016,0.911127,2.282301,0.812016,2.588131,1.99819,2.363937,2.263522,152.025,912.1473,adxrs645,NORMAL,1.0
44.96,0.79541,1.578685,-1.188577,0.79541,1.590528,-1.188577,2.138965,1.997625,2.345988,2.264208,148.108,888.6464,adxrs645,NORMAL,1.0
44.97,-1.165525,0.733122,4.071189,-1.165525,0.723658,4.071189,4.296127,2.000962,2.333845,2.225821,150.376,902.254,adxrs645,NORMAL,1.0
44.98,-3.231522,-4.255943,-0.553167,-3.231522,-4.278528,-0.553167,5.390225,2.026424,2.332267,2.225291,151.407,908.44,adxrs645,NORMAL,1.0
44.99,2.162079,0.107755,-2.45253,2.162079,0.094987,-2.45253,3.270858,2.027983,2.310994,2.203065,154.499,926.9957,adxrs645,NORMAL,1.0
45.0,0.16589,-3.634733,1.319089,0.16589,-3.631198,1.319089,3.866925,2.025785,2.323371,2.200532,152.026,912.1533,adxrs645,NORMAL,1.0
45.01,-0.648326,-0.172056,0.895983,-0.648326,-0.162216,0.895983,1.117778,1.995186,2.323006,2.196141,152.438,914.6283,adxrs645,NORMAL,1.0
45.02,0.431417,-1.135251,2.167925,0.431417,-1.139167,2.167925,2.486709,1.995631,2.312273,2.202235,150.17,901.0226,adxrs645,NORMAL,1.0
45.03,1.671517,-3.721452,-0.48292,1.671517,-3.725947,-0.48292,4.11216,1.985337,2.341135,2.200377,154.294,925.7633,adxrs645,NORMAL,1.0
45.04,-2.26585,-2.659691,1.122417,-2.26585,-2.631343,1.122417,3.649365,1.981395,2.351269,2.185103,150.789,904.7356,adxrs645,NORMAL,1.0
45.05,-0.879386,-0.299459,-1.404641,-0.879386,-0.301609,-1.404641,1.68443,1.981532,2.321152,2.162611,147.491,884.9448,adxrs645,NORMAL,1.0
45.06,0.776436,1.422819,4.552066,0.776436,1.401636,4.552066,4.825841,1.973141,2.323962,2.200955,154.088,924.5296,adxrs645,NORMAL,1.0
45.07,-0.379592,-3.038047,-1.056914,-0.379592,-3.023529,-1.056914,3.22535,1.960491,2.312599,2.203355,152.027,912.1607,adxrs645,NORMAL,1.0
45.08,1.776715,-1.620629,-3.108774,1.776715,-1.597647,-3.108774,3.920927,1.968496,2.298228,2.2231,148.728,892.3697,adxrs645,NORMAL,1.0
45.09,-1.576954,-1.118746,-2.270923,-1.576954,-1.119597,-2.270923,2.982846,1.951338,2.298029,2.234614,148.316,889.8967,adxrs645,NORMAL,1.0
45.1,0.456165,-0.165752,1.656435,0.456165,-0.179923,1.656435,1.727494,1.951448,2.275654,2.224196,151.203,907.2158,adxrs645,NORMAL,1.0
45.11,-0.935213,1.170568,-1.032562,-0.935213,1.167046,-1.032562,1.817362,1.944438,2.274861,2.219578,151.409,908.4539,adxrs645,NORMAL,1.0
45.12,-2.369433,-1.139017,-3.394417,-2.369433,-1.137821,-3.394417,4.293125,1.947041,2.270167,2.243992,150.584,903.5068,adxrs645,NORMAL,1.0
45.13,3.75092,0.298904,-1.668427,3.75092,0.279204,-1.668427,4.11473,1.980191,2.21624,2.247957,150.791,904.7449,adxrs645,NORMAL,1.0
45.14,-0.792143,-5.14007,3.008686,-0.792143,-5.160755,3.008686,6.026033,1.981598,2.240029,2.26327,155.121,930.7235,adxrs645,NORMAL,1.0
45.15,2.803549,0.22558,0.670106,2.803549,0.235722,0.670106,2.892144,1.965166,2.23503,2.245494,153.471,920.8283,adxrs645,NORMAL,1.0
45.16,-2.659102,-2.506591,-3.56028,-2.659102,-2.500259,-3.56028,5.098795,1.975064,2.239635,2.270951,150.791,904.748,adxrs645,NORMAL,1.0
45.17,-0.337862,2.225662,-0.803843,-0.337862,2.245017,-0.803843,2.408405,1.972024,2.250859,2.272041,153.059,918.3564,adxrs645,NORMAL,1.0
45.18,0.729343,2.053247,-3.406788,0.729343,2.070098,-3.406788,4.052586,1.963141,2.246651,2.295987,147.081,882.4833,adxrs645,NORMAL,1.0
45.19,3.871369,2.427665,1.077972,3.871369,2.39927,1.077972,4.680386,1.979075,2.259088,2.298057,151.204,907.2252,adxrs645,NORMAL,1.0
45.2,1.938449,2.037001,0.613863,1.938449,2.032692,0.613863,2.875109,1.987651,2.261341,2.263576,155.122,930.7302,adxrs645,NORMAL,1.0
45.21,2.996081,-0.94954,0.968736,2.996081,-0.917429,0.968736,3.27973,2.005179,2.254172,2.250424,149.349,896.0938,adxrs645,NORMAL,1.0
45.22,2.772412,-5.645334,0.918716,2.772412,-5.626508,0.918716,6.339393,2.023783,2.320779,2.24947,147.494,884.9612,adxrs645,NORMAL,1.0
45.23,1.520015,-3.583824,0.591178,1.520015,-3.572724,0.591178,3.927378,2.025673,2.348107,2.217885,148.318,889.9104,adxrs645,NORMAL,1.0
45.24,-1.66498,0.832392,-0.199283,-1.66498,0.839148,-0.199283,1.875111,1.997715,2.347953,2.217645,146.875,881.252,adxrs645,NORMAL,1.0
45.25,-1.985153,2.327789,-0.877622,-1.985153,2.320667,-0.877622,3.177507,2.003356,2.325264,2.208726,147.906,887.4383,adxrs645,NORMAL,1.0
45.26,0.566318,2.756552,-1.923002,0.566318,2.76351,-1.923002,3.414036,1.938819,2.339899,2.210461,149.144,894.8617,adxrs645,NORMAL,1.0
45.27,0.016885,-1.039083,-0.57097,0.016885,-1.03876,-0.57097,1.18546,1.937976,2.34215,2.198349,145.639,873.8324,adxrs645,NORMAL,1.0
45.28,4.523002,0.958217,0.65785,4.523002,0.926175,0.65785,4.663488,1.987735,2.334712,2.19917,149.762,898.575,adxrs645,NORMAL,1.0
45.29,1.09943,0.902598,-3.830189,1.09943,0.898512,-3.830189,4.084901,1.972881,2.335143,2.220574,152.855,917.1323,adxrs645,NORMAL,1.0
45.3,4.818173,-3.071972,3.634657,4.818173,-3.080221,3.634657,6.775934,2.02727,2.354651,2.237784,147.495,884.969,adxrs645,NORMAL,1.0
45.31,1.296489,0.379243,-0.640854,1.296489,0.356276,-0.640854,1.489466,2.014377,2.34142,2.236089,154.299,925.7941,adxrs645,NORMAL,1.0
45.32,5.46521,1.268122,0.037107,5.46521,1.26346,0.037107,5.609476,2.085787,2.332105,2.228182,151.825,910.95,adxrs645,NORMAL,1.0
45.33,-1.122903,-1.374405,0.106174,-1.122903,-1.359921,0.106174,1.766796,2.024286,2.335929,2.201276,153.062,918.3737,adxrs645,NORMAL,1.0
45.34,-1.952282,1.425818,-1.354472,-1.952282,1.433154,-1.354472,2.774875,2.033665,2.322677,2.178995,148.114,888.6842,adxrs645,NORMAL,1.0
45.35,2.108278,2.061352,-0.116297,2.108278,2.070119,-0.116297,2.956983,2.029083,2.325924,2.154921,152.856,917.1387,adxrs645,NORMAL,1.0
45.36,1.217413,1.322437,-3.067819,1.217413,1.326321,-3.067819,3.557068,2.028102,2.324235,2.162853,146.877,881.2635,adxrs645,NORMAL,1.0
45.37,3.632935,-0.536527,1.45925,3.632935,-0.55136,1.45925,3.953685,2.051259,2.3046,2.160142,152.857,917.1409,adxrs645,NORMAL,1.0
45.38,1.518106,-5.222857,-1.378187,1.518106,-5.224834,-1.378187,5.612747,2.050546,2.35126,2.162941,150.589,903.5336,adxrs645,NORMAL,1.0
45.39,1.763041,0.130602,1.445414,1.763041,0.148116,1.445414,2.284617,2.020498,2.328639,2.156179,151.826,910.9574,adxrs645,NORMAL,1.0
45.4,0.19378,2.579182,0.239237,0.19378,2.607172,0.239237,2.625287,2.002297,2.342496,2.117684,146.466,878.793,adxrs645,NORMAL,1.0
45.41,2.987688,-2.056065,-0.267784,2.987688,-2.066652,-0.267784,3.64267,2.017579,2.339718,2.112845,147.29,883.7425,adxrs645,NORMAL,1.0
45.42,-1.244939,0.81535,-0.584639,-1.244939,0.811577,-0.584639,1.596976,2.018704,2.339705,2.087827,151.621,909.7234,adxrs645,NORMAL,1.0
45.43,-0.481519,-1.478594,-0.96662,-0.481519,-1.479349,-0.96662,1.83158,2.016899,2.322079,2.04299,147.085,882.5073,adxrs645,NORMAL,1.0
45.44,-0.021561,-4.240794,-4.829115,-0.021561,-4.235613,-4.829115,6.42349,2.015566,2.359109,2.097927,151.415,908.4884,adxrs645,NORMAL,1.0
45.45,0.124089,-5.809788,-0.405216,0.124089,-5.81301,-0.405216,5.828438,2.015561,2.428523,2.090114,145.848,875.0863,adxrs645,NORMAL,1.0
45.46,-0.791302,1.137214,-1.409917,-0.791302,1.133945,-1.409917,1.974806,1.990806,2.428528,2.093727,152.652,915.9134,adxrs645,NORMAL,1.0
45.47,3.292917,1.779486,-3.172865,3.292917,1.781714,-3.172865,4.907635,2.009593,2.391706,2.100316,146.26,877.5625,adxrs645,NORMAL,1.0
45.48,-0.596576,3.204128,-1.463675,-0.596576,3.181205,-1.463675,3.552226,2.005825,2.365506,2.092512,151.828,910.9669,adxrs645,NORMAL,1.0
45.49,-0.110972,2.945965,-1.13421,-0.110972,2.953278,-1.13421,3.165533,1.971272,2.381408,2.095036,151.622,909.7308,adxrs645,NORMAL,1.0
45.5,2.356112,-1.90926,-6.058471,2.356112,-1.906941,-6.058471,6.77442,1.982861,2.388262,2.178651,147.91,887.4628,adxrs645,NORMAL,1.0
45.51,2.577581,0.920511,1.058628,2.577581,0.908663,1.058628,2.930919,1.999401,2.380264,2.152378,151.828,910.9701,adxrs645,NORMAL,1.0
45.52,-2.293164,-2.126132,2.41375,-2.293164,-2.115751,2.41375,3.944768,2.008784,2.364756,2.099623,150.798,904.7853,adxrs645,NORMAL,1.0
45.53,0.510281,-0.246438,0.463533,0.510281,-0.223447,0.463533,0.724692,1.999838,2.345614,2.097905,148.323,889.9401,adxrs645,NORMAL,1.0
45.54,3.165063,1.518403,-0.995874,3.165063,1.546981,-0.995874,3.660948,2.023738,2.3506,2.10015,146.674,880.0436,adxrs645,NORMAL,1.0
45.55,-2.94474,1.23383,-1.938631,-2.94474,1.226261,-1.938631,3.73276,2.041086,2.35132,2.108853,144.2,865.1982,adxrs645,NORMAL,1.0
45.56,-2.48083,2.760668,1.830458,-2.48083,2.751795,1.830458,4.13249,2.041219,2.365373,2.107208,151.211,907.2638,adxrs645,NORMAL,1.0
45.57,0.809241,-2.598388,3.754213,0.809241,-2.598643,3.754213,4.637017,2.04281,2.377255,2.136861,145.437,872.6233,adxrs645,NORMAL,1.0
45.58,2.158771,-0.637403,-1.081161,2.158771,-0.654071,-1.081161,2.501402,2.047806,2.377724,2.137166,150.386,902.3171,adxrs645,NORMAL,1.0
45.59,0.164688,-1.003825,4.640943,0.164688,-1.018569,4.640943,4.754256,2.045329,2.343658,2.184147,149.149,894.8949,adxrs645,NORMAL,1.0
45.6,-0.808926,-2.240661,3.332858,-0.808926,-2.247197,3.332858,4.100268,2.045971,2.344663,2.209423,152.036,912.2169,adxrs645,NORMAL,1.0
45.61,-1.194029,1.65012,1.417126,-1.194029,1.660097,1.417126,2.487946,2.021697,2.350465,2.206145,149.149,894.8969,adxrs645,NORMAL,1.0
